,Text,Cluster_Label
3127,"Affiliated Faculty:  R. Briggs (Political Science), N. Giovanni (English), B. Faulkner (Political Science), A.
",0
3128,"Few (Human Development), V. Fowler (English), C. Gitre (History), E. Graves (Sociology), M. Heaton
",0
3129,"(History), M. Herndon (Summer and Winter Programs), S. Johnson (Religion and Culture), R. Jones
",0
3130,"(Psychology), L. Roy (English), T. Sato (School of Education), B. Shadle (History), P. Wallenstein
",0
3131,"(History), and V. White (School of Visual Arts)
",0
3132,"Africana Studies is an interdisciplinary field of study that uses concepts and methodologies of the Social
",0
3133,"Sciences and the Humanities, centering on the study of peoples of African descent. The program
",0
3134,"cooperates with faculty from across the university, whose teaching and research is concerned with Africa
",0
3135,"and the African diaspora. Africana Studies engages with other programs and organizations in community
",0
3136,"awareness activities that celebrate the richness and diversity of African diasporic cultures and traditions.
",0
3137,"An Africana Studies minor is open to all students who are interested in learning about the experiences of
",0
3138,"Africans and people of African descent.
",0
3139,"American Indian Studies: A Holistic Approach
",0
3140,"Director:  Samuel R. Cook
",0
3168,"AdvanceVT); I. Luciak (Political Science); M. Paretti (Engineering Education); E. Plummer (Office of
",0
3170,"Shadle (History); K. Singh (Education); D. Stoudt (CLAHS); J. Watson (Modern and Classical Languages
",0
3223,"Director:  Wornie Reed
",0
3198,"Education (WGS 1824, WGS 2224, WGS 2244, and WGS 2254), one in Area 3 (WGS 2264), and one in
",0
3200,"Studies, and Gender, Science, and Technology. The degree option and minors are interdisciplinary,
",0
3201,"cross-cultural programs of study in which students cultivate an understanding of the complex ways that
",0
3202,"gender is defined and contested in social structures, history, culture, and technology. They offer students
",0
3203,"new ways of thinking about how gender, race/ethnicity, class, and sexuality shape social institutions and
",0
3204,"cultural beliefs as well as personal experiences and perceptions. Central to the mission of the Women's
",0
3205,"and Gender Studies Program is the empowerment of a diverse population of women within local, regional,
",0
3206,"national, and global contexts.
",0
3207,"Students interested in learning more about the Women's & Gender Studies program should contact theprogram director, Sharon Johnson at spjohnso@vt.eduA graduate certificate in Women's and Gender Studies is also available. See the Graduate Catalog .
",0
3208,"Center For Peace Studies and Violence Prevention
",0
3209,"Director:  James Hawdon
",0
3210,"The Center for Peace Studies and Violence Prevention is a student-center, multi-disciplinary undertaking
",0
3211,"to promote research, education and outreach in the area of peace studies and violence prevention. Since
",0
3212,"its inception in 2008, the Center has adopted three thematic areas:The prevention of violencePeace studiesThe development of new leaders for this century
",0
3213,"The Center is a hub for research and pedagogy on peace studies and violence prevention. Our
",0
3214,"multidisciplinary approach allows students, faculty, and a variety of off-campus constituents to address
",0
3215,"peace building and violence prevention in a holistic manner.
",0
3216,"The Center for Peace Studies offers a minor in Peace Studies. The minor is designed to provide students
",0
3217,"with a broad perspective on violence prevention and peace building. Students minoring in Peace Studies
",0
3218,"will be required to take two core courses, Peace and Violence as Critical Incidents (PSVP 2044) and
",0
3219,"Global Society, Violence and the Prospects for Peace (PSVP 4104). In addition, students will select four
",0
3220,"elective courses from a variety of courses that focus on either ""local"" issues of violence prevention and
",0
3221,"peace building or ""global"" issues of violence prevention and peace building.
",0
3222,"Center for Race & Social Policy
",0
3199,"Area 7 (WGS 3214). Students interested in WGS may select from two minors, Women's and Gender
",0
3197,"offers courses for all students in the university, including four in Area 2 of the Curriculum for Liberal
",0
3171,"and Literatures-French)
",0
3196,"governance, and teaching. Women's and Gender Studies 1824 is a pathways course. Our program also
",0
3172,"Associate Professors:  E. Bauer (MCLL-German); S. Bell (Sociology); S. Carter-Tod (English); G.
",0
3173,"Chandler (English); W. Dunaway (Government and International Affairs); J. Dunsmore (Psychology); April
",0
3174,"Few-Demo (Human Development); S. Fowler (Graduate Education Development Initiative, English); S.
",0
3175,"Halfon (Science & Technology Studies); L. Jenson (Associate Professor and Chair CPAP, School of Pub
",0
3176,"Internat Affairs); MarÃ
",0
3177,"Kaestle (Human Development); S. Knapp (English); E. Meitner (English) M. Mollin (History); S. Fang Ng
",0
3178,"(English); S. Ovink (Sociology); S. Paterson (Art and Art History); E. Satterwhite (Religion & Culture); R.
",0
3179,"Scott (Religion & Culture); P. Seniors (Africana Studies); R. Shingles (Political Science); N. Sinno (MCLL-
",0
3180,"Arabic); C. GimÃ©nez-Smith (English); D. Tatar (Computer Science); G. Tilley-Lubbs (ESL & Multicultural
",0
3181,"Education); V. Venkatesh (MCLL--Spanish); A. Walker (Linguistics)
",0
3182,"Assistant Professors:  K. Boyle (Sociology); K Carmichael (Linguistics); C. Daggett (Political Science); J.
",0
3183,"Sano-Franchini (English); E. Grafsky (Human Development); R. Hester (STS); E. Jamison (Management);
",0
3184,"P. Olson (STS); A. Reed (English); A. Reichelmann (Sociology); A. Sharma (Industrial Design); N.
",0
3185,"Zhange (MCLL)
",0
3186,"Professional Faculty:  E. Chancey (Religion & Culture); M. E. Christie (Women in International
",0
3187,"Development); M. C. Deramo (Director Diversity Ed and Initiative); M. Foutch (Women's Center); A.
",0
3188,"Lomascolo (Co-Director, Women's Center); C. Matheis (SPIA); K. Mey (Women's Center); L. Pendleton
",0
3190,"Administration); K. Precoda (Theatre & Cinema); C. Smith (Co-Director, Women's Center); A. Splitt
",0
3191,"(CPSVP); L. Wheeler (Psychology)
",0
3192,"The field of Women's and Gender Studies (WGS) transforms traditional disciplines through new methods
",0
3193,"and theories generated by feminist scholarship. The Women's and Gender Studies Program is housed in
",0
3194,"the Department of Sociology and includes teaching faculty and affiliates from across the entire campus.
",0
3195,"WGS affiliated faculty contribute to the program through their research, student advising, participation in
",0
3402,"Analyzes the systems of justice in the United States, from a sociological perspective. Focuses on law
",0
3403,"enforcement, courts, and corrections. Evaluates the effectiveness of social policies related to systems of
",0
3404,"justice. Explores the structural, community, and individual level factors that influence different stages of
",0
3602,"4044: MILITARY SOCIOLOGY
",0
3604,"organization; recruitment, socialization, career, combat, deviant behavior, changes in the military, and
",0
3606,"4054 (APS 4034): APPALACHIAN LANGUAGES AND CULTURES
",0
3607,"An empirical examination of how Appalachian speech both reflects and constitutes regional cultures.
",0
3608,"Emphasis is on applying sociological and anthropological methods and theories to the study of language
",0
3610,"4094 (APS 4094): APPALACHIAN COMMUNITY RESEARCH
",0
3611,"Undergraduate participatory community research as applied to issues of cultural heritage, sustainability,
",0
3612,"and identity. Students engage in projects defined by community groups and organizations as being critical
",0
3613,"to their well-being, continuity, or growth. Emphasis is on developing concepts of civic professionalism and
",0
3615,"4114: THE SOCIOLOGY OF POPULAR MUSIC
",0
3616,"Examine the social context(s) of popular music, including the social, economic, and political factors that
",0
3617,"influence the development of different popular music forms; authenticity within popular music genres;
",0
3618,"popular music’s impact on social activity and identity; the institutions that connect popular music
",0
3620,"4124 (RLCL 4124): TOPICS IN CULTURE
",0
3621,"Uses sociological, anthropological, as well as artistic and humanist paradigms to analyze culture.
",0
3622,"Discusses 20th and 21st century cultural trends. Analyzes the implications of social context for cultural
",0
3625,"Junior or Senior standing. Pre: 1004 or 1014 or AFST 1714 or AINS 1104 or RLCL 1004 or RLCL 2004
",0
3627,"4194: SENIOR SEMINAR
",0
3628,"Required seminar for majors. Integration and application of prior coursework, including reviews of theory
",0
3629,"and research methods. Application of sociological knowledge toward an actual needs assessment in a
",0
3630,"work setting, completion of a social policy analysis, and a written critique of a sociological publication.
",0
3632,"and provides overall career guidance. Senior standing and sociology majors only. Pre: 3104, 3204.
",0
3634,"4204: APPLIED RESEARCH
",0
3635,"Stresses differences between applied research and other methodologies. Examines the topics, purposes,
",0
3603,"The military institution and its relationship to society. Emphasis on the role of the military and its social
",0
3600,"affecting academic achievement, and the implications of current knowledge for educational reform. Taught
",0
3637,"prevalent in applied settings. Includes qualitative, quantitative, and mixed methodologies. Emphasis on
",0
3599,"institutions including economics and polity. Taught alternate years. Pre: 1004. (3H,3C)4034: SOCIOLOGY OF EDUCATIONAnalysis of the structure, functions, and consequences of schooling in America, the social processes
",0
3568,"3504: POPULATION TRENDS AND ISSUES
",0
3569,"Contemporary American and global population trends in historical and comparative perspective.
",0
3570,"Discussion of the impact of population change on individual and society. Relevant public policy questions
",0
3572,"3614: GENDER AND WORK IN THE U.S.
",0
3573,"Examination of the role that gender plays in shaping the experience of work, focusing especially on the
",0
3574,"persistence of occupational segregation by sex, its causes and implications. Also, the interaction of work
",0
3575,"and family life, including the allocation of household work and control of resources. Social policies
",0
3577,"3714: SOCIOLOGY OF AGING
",0
3578,"Emergence of old age as a social problem. Social aspects of aging in America, including the minority
",0
3579,"experience and with some cross-cultural comparisons. Social and demographic characteristics of the
",0
3580,"aged, location of aged in the social structure, and current and future social problems of old age. Pre:
",0
3582,"3854: GLOBALIZATION: SOCIOLOGICAL PERSPECTIVES
",0
3583,"Distinguishes global from international. Examines social globalization and cultural globalization and what
",0
3584,"forms they take. Explores changes in the role of nation-states and the implications of global changes in
",0
3585,"the division of labor for economic, gender, and racial/ethnic inequalities. Discusses how globalization is
",0
3586,"linked with peace, violence, and human rights. Considers alternative and more equitable forms of
",0
3588,"3954: STUDY ABROAD
",0
3592,"4014: SOCIOLOGY OF THE FAMILY
",0
3593,"The family as a basic social institution: similarities and variations in family systems, their interrelationships
",0
3594,"with other social institutions, and patterns of continuity and change. Taught alternate years. Pre: 2014.
",0
3596,"4024 (RLCL 4024): SOCIOLOGY OF RELIGION
",0
3597,"Religion as a social structure as well as an institution; with special attention to the functions of religion for
",0
3598,"individuals, groups and societies, social organization; and the interplay between religion and other social
",0
3636,"problems, theories, and methods appropriate for applied research. Explores ethical and political issues
",0
3638,"survey construction and administration, experimental designs, evaluation research, and participatory
",0
3406,"3474: WOMEN AND CRIME
",0
3675,"Mental illness and social systems, historically and in contemporary society. Distribution of mental illness
",0
3677,"organization of treatment. Implications for social policy. Taught alternate years. Junior standing. Pre:
",0
3679,"4754: INTERNSHIP
",0
3680,"Placement and sociologically relevant work in one of a variety of human service settings, combined with
",0
3681,"relevant readings, discussion and written work coordinated jointly by a faculty member and the setting
",0
3682,"supervisor. Placement settings include human resource agencies, corrections facilities, extension offices,
",0
3683,"and law agencies. Sociology major or minor required. Junior or Senior standing required. Consent of
",0
3685,"4764 (GEOG 4764) (UAP 4764): INTERNATIONAL DEVELOPMENT POLICY AND PLANNING
",0
3686,"Examination of major development theories and contemporary issues and characteristics of low-income
",0
3687,"societies (industrialization, urbanization, migration, rural poverty, hunger, foreign trade, and debt) that
",0
3689,"4954: STUDY ABROAD
",0
3702,"1824: INTRODUCTION TO WOMEN’S AND GENDER STUDIES
",0
3703,"Describes feminism and the field of Women’s and Gender Studies. Explains basic theories of social
",0
3704,"inequality, privilege, oppression and intersectionality. Discusses feminist perspectives on science and
",0
3705,"culture. Outlines women’s and men’s relative positions in and contributions to such institutions as family,
",0
3707,"2114: FEMINIST THEORY
",0
3708,"Examination of diverse theoretical perspectives on women and gender, including their historical origins
",0
3709,"and political implications. Special emphasis on integrative perspectives that also address race, class, and
",0
3711,"2204 (AFST 2204) (RLCL 2204): RACE AND GENDER IN RELIGION AND CULTURE
",0
3712,"Influence of race and gender on religion and culture. Overview of approaches to categories of diversity,
",0
3713,"particularly race and gender, in religious and cultural traditions. Utilization of humanistic and social
",0
3716,"2224: WOMEN AND CREATIVITY
",0
3717,"A study of the philosophical, artistic, and biographical dimensions of women’s creativity in a wide variety
",0
3719,"2244: WOMEN AND SCIENCE
",0
3676,"with special reference to stratification, role, and deviance theories. Mental health occupations and
",0
3674,"4714: SOCIOLOGY OF MENTAL ILLNESS
",0
3639,"action research as used by applied researchers. Includes data analysis and issues of presenting applied
",0
3672,"role, organization and politics of health care delivery, stratification, professionalism, and socialization of
",0
3641,"4294: CAPSTONE: DIVERSITY ENGAGEMENT
",0
3642,"In-depth examination of core themes of diversity. Explains patterns and relational/intersectional aspects of
",0
3643,"diversity, including the history and legacies of inclusion and exclusion, from a variety of perspectives.
",0
3644,"Synthesizes diverse writings on issues of social justice and community, power and privilege. Uses social
",0
3645,"science theories and concepts of diversity to examine contemporary issues of diversity and to facilitate
",0
3646,"and interpret community engagement projects based in students’ major fields of study. Focuses on
",0
3648,"4304: RESEARCH METHODS TOPICS
",0
3650,"research, qualitative methodologies, survey design, evaluation research, and anthropological methods.
",0
3652,"4404: SOCIOLOGY OF LAW
",0
3653,"The functions of law as a form of social control. The social forces in the creation, enforcement, and
",0
3654,"change of the law. The nature of law as a force in social change. Taught alternate years. Pre: 1004.
",0
3656,"4414: DRUGS AND SOCIETY
",0
3657,"Examines the use of drugs, including legal and illegal drugs, from a sociological perspective. Cross-
",0
3658,"cultural and historical patterns of use are discussed and explained. Particular attention is given to drug
",0
3660,"4444 (PSVP 4444): SCHOOLS, VIOLENCE, AND JUSTICE
",0
3661,"Focuses on the nature, extent, causes, and consequences of widely recognized forms of violence within
",0
3662,"schools, such as bullying, fighting, sexual assaults, harassment, dating violence, and shootings.
",0
3663,"Examines the effectiveness of violence prevention programs. Includes sociological theories of violence
",0
3664,"within schools. Explores the social debate over balancing the collective public safety obligations of
",0
3666,"4454: TOPICS IN SOCIOLOGY
",0
3668,"sociology of sport and competition, social networks, and sociology of the body. May be repeated 2 times
",0
3670,"4704: MEDICAL SOCIOLOGY
",0
3671,"Social and cultural response to illness and infirmity. Emphasis on the sick role, patient role, practitioner
",0
3566,"Interrelationships among geographically, culturally, and socially constituted communities, public policy,
",0
3565,"The concept of community in Appalachia using an interdisciplinary approach and experiential learning.
",0
3564,"COMMUNITIES
",0
3457,"methods, socialization, deviance, social inequality, social institutions, population dynamics, and social
",0
3460,"Introduction to basic concepts including culture and ritual, research methods especially ethnography, and
",0
3461,"theory in social anthropology for understanding human behavior. Provides a survey of anthropological
",0
3462,"approaches to language, economics, kinship, religion, identity, gender, race, politics, social organizations,and globalization that compares western and non-western cultures. (3H,3C)1024: FIRST YEAR EXPERIENCE IN SOCIOLOGY
",0
3463,"Develop an identity as a sociologist and foster a sense of community with first year and transfer students
",0
3464,"in the department. Acquire research skills and an awareness of university resources that enhance
",0
3465,"academic success. Explore theories used and topics examined by sociologists and participate in
",0
3466,"sociological research. Identify careers and internship opportunities in sociology. (1H,1C)
",0
3467,"2004: SOCIAL PROBLEMS
",0
3468,"Examines the nature, extent, and causes of social problems in the United States and around the globe
",0
3469,"from multiple perspectives. Emphasizes the role of conflicting economics, racial, ethnic, national, and
",0
3470,"gender interests in the creation and perpetuation of social problems. Discussion of poverty, work, health
",0
3472,"2014: DATING, MARRIAGE AND DIVORCE
",0
3473,"Description and analysis of dating and marital relationships in contemporary society, with additional
",0
3475,"2024: SOCIOLOGY OF RACE AND ETHNICITY
",0
3476,"Social construction of race and ethnicity. Relations among ethnic and racial groups. Immigration and
",0
3477,"patterns of racial and ethnic integration. Social structures and processes that perpetuate racial and ethnic
",0
3478,"stratification. Consideration of economic, social, political, and health challenges facing racial/ethnic
",0
3479,"minority groups in U.S. society. Core Curriculum approved for CLE Area 2 only when taken only in
",0
3481,"2034: DIVERSITY AND COMMUNITY ENGAGEMENT
",0
3482,"Examination of patterns, meanings, and challenges of diversity and inclusion to improve social
",0
3483,"interactions and community engagement within a global society. Focus on diverse identities, social
",0
3484,"justice, power, and privilege, applying social science theories and concepts, to facilitate intercultural
",0
3487,"2054 (RLCL 2054): ETHNOGRAPHY: STUDYING CULTURE
",0
3459,"1014: INTRODUCTION TO SOCIAL ANTHROPOLOGY
",0
3456,"Principles and basic concepts of human interaction and social organization. Basic theories and research
",0
3563,"3464 (AHRM 3464) (APS 3464) (GEOG 3464) (HD 3464) (HUM 3464) (UAP 3464): APPALACHIAN
",0
3455,"1004: INTRODUCTORY SOCIOLOGY
",0
3407,"Focuses on women as victims and perpetrators of crime, with particular attention to race and class.
",0
3408,"Analyzes how social, cultural, and economic factors influence victimization and participation in crime.
",0
3409,"Includes adolescent girls’ involvement with crime, including juvenile gangs. Evaluates theoretical
",0
3410,"explanations of why women commit crime. Examines women’s experiences with the criminal justice
",0
3412,"4424 (SOC 4424): JUVENILE DELINQUENCY
",0
3413,"Examination of juvenile delinquency. Includes methods of data collection and the extent and distribution
",0
3414,"of delinquency. Detailed coverage of theories of delinquent behavior. Examines the juvenile justice
",0
3415,"system and treatment and prevention of delinquency. Utilizes current empirical research on delinquency
",0
3417,"4454: TOPICS IN CRIMINOLOGY
",0
3419,"women and criminology, racial profiling, terrorism, white collar crime, law enforcement, international
",0
3420,"gangs, political crime, the prison system, cybercrime, and rape. May be repeated 2 times with different
",0
3431,"2044: PEACE AND VIOLENCE
",0
3432,"Introduces major theories of peace and violence. Explores contemporary patterns and root causes of
",0
3433,"interpersonal, institutional, and structural violence. Particular attention to conflict management, prevention,
",0
3437,"4104: GLOBAL SOCIETY, VIOLENCE AND THE PROSPECTS FOR PEACE
",0
3438,"Examines major theories in the interdisciplinary field of peace studies. Includes current, historical, and
",0
3439,"global causes, patterns and types of conflict, and methods of conflict resolution. Particular attention given
",0
3440,"to the philosophical and sociological discussions of the causes of violence and the possibilities for peace.
",0
3442,"4444 (SOC 4444): SCHOOLS, VIOLENCE, AND JUSTICE
",0
3443,"Focuses on the nature, extent, causes, and consequences of widely recognized forms of violence within
",0
3444,"schools, such as bullying, fighting, sexual assaults, harassment, dating violence, and shootings.
",0
3445,"Examines the effectiveness of violence prevention programs. Includes sociological theories of violence
",0
3446,"within schools. Explores the social debate over balancing the collective public safety obligations of
",0
3488,"Introduction to the methodological tools used by anthropologists and other social scientists to study
",0
3489,"culture. Engagement with the development of, and debates about, ethnographic methods, as well as their
",0
3490,"application to case studies. Focus on sample ethnographic accounts of peoples throughout the world, as
",0
3492,"2104 (HD 2104): QUANTITATIVE APPROACHES TO COMMUNITY RESEARCH
",0
3525,"increasingly identified numerical measures as meaningful categories of knowledge, as well as the
",0
3526,"persistent challenges to assumptions about the universality of categories reducible to numerical
",0
3536,"3004: SOCIAL INEQUALITY
",0
3537,"Class, status, and power in society. Theories and empirical research findings on vertical and horizontal
",0
3538,"stratification in society. Class differences in behavior, values, and avenues and extent of social mobility.
",0
3540,"3014: GENDER RELATIONS
",0
3541,"Focus on the social construction of gender relations. Examines how gender relations vary cross-culturally,
",0
3542,"historically, and for different categories of men and women. Explores the causes and consequences of
",0
3543,"inequality and privilege. Attention paid to the ways race, ethnicity, class, age, and sexualities shape and
",0
3545,"3104: SOCIOLOGICAL THEORY
",0
3546,"Focus on the development and contemporary state of sociological theory. Primary concern is with those
",0
3547,"theorists who have had significant impact on our thinking about the relationships among man, society,
",0
3549,"3144 (ENGL 3144) (RLCL 3144): LANGUAGE AND ETHNICITY IN THE UNITED STATES
",0
3550,"Exploration of how racial and ethnic identity are expressed through the use of different languages and
",0
3551,"dialects. Examination of how language is related to issues of equality, social opportunity, and
",0
3553,"3204: SOCIAL RESEARCH METHODS
",0
3554,"Techniques of data collection and analysis employed in the social sciences with emphasis on surveyresearch methods including questionnaire construction, sampling, and analysis of both self-collected andnational data; logic behind application of these techniques. Pre: 1004. (4H,4C)
",0
3555,"3303: SOCIAL MOVEMENTS
",0
3556,"Examines the definitions, emergence, operations, and impact of social movements. Focuses on key social
",0
3557,"movements such as the civil rights, women’s, peace and human rights, labor, and global justice
",0
3559,"3304: COLLECTIVE ACTION
",0
3560,"How people organize to influence institutional arrangements in society. Panic behavior, riots, protest
",0
3561,"movements, strikes, coalitions, and revolutions. Theories and issues related to collective action. Pre:
",0
3524,"ethics, diversity, and interactions. Explores the historical trajectories of data to ask how societies have
",0
3523,"Examines the use of data to identify, reveal, explain, and interpret patterns of human behavior, identity,
",0
3522,"2604 (HIST 2604) (STS 2604): INTRODUCTION TO DATA IN SOCIAL CONTEXT
",0
3506,"Examines behaviors considered deviant in the United States. Explores major types of deviant behavior,
",0
3493,"Computational methods and ethical issues in the collection, transformation, consumption, and use of
",0
3494,"quantitative data in the design and evaluation of community programs. Consideration of effective data
",0
3495,"visualization and communication of findings. Emphasis on evaluating the reliability and accuracy of data
",0
3497,"2264 (AFST 2264) (WGS 2264): RACE, CLASS, GENDER, AND SEXUALITIES
",0
3498,"Focuses on how race, class, gender, and sexualities form interlocking systems of privilege and
",0
3499,"oppression at individual and institutional levels. Emphasizes race, class, gender, and sexualities as
",0
3500,"changing social constructions and interactive systems that shape social institutions and organizations,
",0
3502,"2304: INDIVIDUAL IN SOCIETY
",0
3503,"Development of the self through social interaction. Factors affecting individual and collective perceptions,
",0
3505,"2404: DEVIANT BEHAVIOR
",0
3507,"such as corporate crimes, extremist groups, sexual deviance, violence, suicide, alcoholism and other drug
",0
3520,"leadership and the meaning of citizenship among Asian Americans. Representations of Asian Americans
",0
3508,"addictions, and cyber deviance. Includes sociological theories that explain them. (3H,3C)2454 (AFST 2454): RACE AND RACISMExamines theories of race and racism specifically as they relate to African Americans. We will explain
",0
3509,"conservative, neo-conservative, liberal, and progressive ideologies concerning race in past and recent
",0
3510,"United States contexts and how such theories emerged and continue to emerge in recent times. Though
",0
3513,"2514 (RLCL 2514): ASIAN AMERICAN EXPERIENCE
",0
3514,"Interdisciplinary overview of the diverse Asian American experience, incorporating non-Eurocentric
",0
3515,"perspectives on the Asian immigrant experience and dialogue between Asian American and non-Asian
",0
3516,"American students. Examination of different historical tracks of various Asian ethnicities, experience of
",0
3517,"racism, discrimination, cultural adaptation and conflict, and economic survival and success. Gender, age,
",0
3518,"religious affiliation, family values and inter- generational differences among Asian Americans. The
",0
3519,"complexity of minority status and the stereotype of ""model minority."" Activism, political participation,
",0
3117,"University policy requires that students who are making satisfactory progress toward a degree meet
",0
3116,"Violence Prevention, and Women's and Gender Studies. See the listing of the programs below for furtherWeb: www.sociology.vt.eduinformation.Satisfactory Progress
",0
3115,"Studies, Diversity and Community Engagement, Gender, Science and Technology, Peace Studies and
",0
2720,"contemplation on the Holocaust. We will examine the deliberate and systematic attempt to annihilate the
",0
1,"   
",0
2723,"targeted; we will discuss their fate as well. The class will be organized around the examination of primary
",0
2725,"3504 (HIST 3504): THE AGE OF THE CRUSADES
",0
2726,"The origins and development of religious violence examined from an interdisciplinary and cross-cultural
",0
2727,"perspective; the place of that phenomenon in medieval society. Christianity, Islam, Judaism and their
",0
2729,"3544 (JUD 3544) (PSCI 3544): THE STATE OF ISRAEL: A POLITICAL HISTORY
",0
2731,"uniquely characterizing the specific events surrounding its establishment and its first 50 years of existence.
",0
2733,"study to discuss major themes in political science such as democracy, government, political, economy, etc.
",0
2735,"3604: ISLAM AND THE MODERN WORLD
",0
2736,"Issues facing the contemporary Islamic world, with a focus on the Islamic resurgence and the concept of
",0
2738,"3954: STUDY ABROAD
",0
2740,"4024 (SOC 4024): SOCIOLOGY OF RELIGION
",0
2741,"Religion as a social structure as well as an institution; with special attention to the functions of religion for
",0
2742,"individuals, groups and societies, social organization; and the interplay between religion and other social
",0
2744,"4034 (HUM 4034): FUNCTIONS OF POPULAR CULTURE
",0
2745,"Popular culture as a humanistic discipline; emphasis on archetypes, formulas, and genres; the function of
",0
2747,"4124 (SOC 4124) (WGS 4124): TOPICS IN CULTURE
",0
2748,"Uses sociological, anthropological, as well as artistic and humanist paradigms to analyze culture. Discusses
",0
2749,"20th and 21st century cultural trends. Analyzes the implications of social context for cultural artifacts such as
",0
2752,"standing. Pre: SOC 1004 or SOC 1014 or AFST 1714 or AINS 1104 or RLCL 1004 or RLCL 2004 or WGS
",0
2754,"4324: TOPICS IN RELIGION AND CULTURE
",0
2755,"Selected topics from the religions of the world such as time and the sacred, preliterate religions, women and
",0
2770,"RegistrarSustainable Biomaterials
",0
2721,"Jewish people by the National Socialist German State during World War II. Although Jews were the primary
",0
2718,"3494 (HIST 3494) (JUD 3494): THE HOLOCAUST
",0
2772,"Sustainable Biomaterials
",0
2717,"religious basis for ethics, the nature of faith, and the variety of religious beliefs. (3H,3C)
",0
2692,"reinventions of religion in China and Japan in the late nineteenth and early twentieth centuries. Contemporary
",0
2693,"issues such as state-religion relations in East Asia, religions of China and Japan in America, East Asian
",0
2695,"3404 (JUD 3404): TORAH AND TRADITION
",0
2696,"Detailed study of the first five books of the Bible, known as the Torah or Pentateuch. Scholarly approaches will
",0
2697,"include historical-critical research; comparative mythology; form and canon criticism; gender and literary
",0
2698,"studies; and the reception of these books in the Hebrew Bible, the New Testament, and beyond. Pre: 2414.
",0
2700,"3414: JESUS IN EARLIEST CHRISTIANITY
",0
2701,"Literary survey of the various representations of Jesus of Nazareth in canonical and apocryphal Christian
",0
2702,"literature of the first four centuries. Perspectives on Jesus and the interpretive authority involved in producing
",0
2703,"such variety. Ancient and modern interpretive frameworks for understanding the person and legacy of Jesus in
",0
2704,"earliest Christianity, including historical-critical frameworks, redaction criticism, genre criticism, and other
",0
2705,"literary methods. Analyses of modern religious/political discourses as continuations of ancient theological
",0
2706,"debates. Emphasis on developing skills in critical thinking and close reading of early Christian texts as a
",0
2707,"means of understanding the religion(s) and histories of the earliest Christians. (3H,3C)
",0
2708,"3424: ORTHODOXY AND HERESY IN EARLY CHRISTIANITY
",0
2709,"Literary survey focusing on the diversity of Christian beliefs in the first four centuries. Highlights a variety of
",0
2710,"theological debates and the historical and cultural contexts involved in the eventual production of a Christian
",0
2711,"orthodoxy, over and against so-called heresy. The history and content of early Christian texts, both canonical
",0
2712,"and apocryphal. Ancient and modern interpretive frameworks for understanding the variety and diversity of
",0
2713,"earliest Christian beliefs, including historical-critical frameworks, comparative reading, source criticism, and
",0
2714,"other literary methods. Emphasis on developing skills in critical thinking and close reading of early Christian
",0
2715,"texts as a means of understanding the religion(s) and histories of the earliest Christians. (3H,3C)3454 (PHIL 3454): PHILOSOPHY OF RELIGIONA consideration of religious belief and its justification with attention to such philosophical issues as the nature
",0
2716,"and existence of the Judeo-Christian-Muslim God, proofs for the existence of God, the problem of evil, a
",0
2771,"Packaging Systems and Design
",0
2773,"Wood Science and Forest Products Minor and Packaging Science Minor
",0
2843,"industries. Emphasis on wood product industries. Marketing of hardwood lumber, softwood lumber,
",0
2812,"1234: INTRODUCTION TO WOOD, DESIGN AND CRAFTMANSHIP
",0
2814,"moisture interactions, species characteristics, microscopic techniques, measuring material properties,
",0
2815,"characteristics of forest products industry, career opportunities. (2H,3L,3C)
",0
2818,"2004: COMPUTER-AIDED DESIGN IN PACKAGING
",0
2819,"Principles of Computer-Aided Design (CAD) in the packaging industry. Basics of virtual primary package
",0
2820,"development, computer-aided design of the secondary package, computer-aided optimization of truck
",0
2821,"loading and palletization. Development of a comprehensive packaging system in a virtual environment.
",0
2823,"2104: PRINCIPLES OF PACKAGING
",0
2824,"Packaging systems, materials, and forms and their relationship with the requirements of global societies
",0
2825,"for the distribution and storage of industrial and consumer products; packaging laws and regulations.
",0
2827,"2114: PACKAGING LAW AND REGULATION
",0
2828,"Study of the legal and regulatory issues affecting primary, secondary , and tertiary packaging and
",0
2829,"packaging systems. Labeling, food and drug, intellectual property, shipping, structural, and environmental
",0
2831,"2124: STRUCTURE AND PROPERTIES OF SUSTAINABLE BIOMATERIALS
",0
2832,"Macroscopic and microscopic structure and chemical composition of wood and other biomaterials such as
",0
2833,"grasses, bamboo, and bagasse. Relationships between anatomical structure and physical/mechanical
",0
2834,"behavior. Microscopic identification of commercially important biomaterials. Preparation and analysis of
",0
2835,"microscope slides and scanning electron micrographs. Pre: BIOL 1005, CHEM 1035. (2H,3L,3C)
",0
2836,"2384: BEHAVIOR OF SUSTAINABLE BIOMATERIALS
",0
2837,"Physical properties of sustainable biomaterials and composite based on structure. Polymer science topics
",0
2838,"related to sustainable biomaterial composition. Influence of structure on transport properties, response to
",0
2839,"heat, moisture, electricity, and light. Measurement techniques and reporting for steady-state transport.
",0
2840,"Pre: CHEM 1035, PHYS 2205. (2H,3L,3C)
",0
2841,"2614: INTRO FOREST PROD MARKETING
",0
2813,"Wood as a material. Introduction to laboratory techniques, wood processing, machining and woodworking,
",0
2811,"written, and visual communication applied to sustainable biomaterials issues. (1H,1C)
",0
